code,name
01.02.10.43.135.29,АГАР С ЖЕЛЧЬ-ЭСКУЛИНОМ/АЗИДОМ ДЛЯ ENTEROCOCCUS SPP. ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.30,АГАР С СЕРДЕЧНО-МОЗГОВЫМ ЭКСТРАКТОМ ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.31,АГАР С СОЛОДОВЫМ ЭКСТРАКТОМ ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.32,АГАР С ТЕЛЛУРИТОМ ДЛЯ STAPHYLOCOCCUS SPP. ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.33,АГАР С ЦЕТРИМИДОМ И НАЛИДИКСОВОЙ КИСЛОТОЙ ДЛЯ PSEUDOMONAS SPP. ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.34,АГАР С ЭОЗИНОМ И МЕТИЛЕНОВЫМ СИНИМ ДЛЯ ENTEROBACTERIACIAE ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.35,АГАР САБУРО С ДЕКСТРОЗОЙ ДЛЯ КУЛЬТИВИРОВАНИЯ ГРИБОВ ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.36,АГАР ТИНСДАЛЯ ДЛЯ CORYNEBACTERIUM DIPTHERIA ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.37,АГАР ТХБ ДЛЯ VIBRIO SPP. ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.38,АГАР ШЕДЛЕРА ДЛЯ АНАЭРОБОВ ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.39,БЕССОЛЕВОЙ ЛАКТОЗО-ЦИСТИНОВЫЙ АГАР (CLED) ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.40,ГЕКТОЕН ЭНТЕРИК АГАР ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.41,"КОЛУМБИЙСКИЙ АГАР ПИТАТЕЛЬНАЯ СРЕДА ИВД, 5% ОВЕЧЬЕЙ КРОВИ"
01.02.10.43.135.42,"КОЛУМБИЙСКИЙ АГАР ПИТАТЕЛЬНАЯ СРЕДА ИВД, НЕ СОДЕРЖИТ КРОВИ"
01.02.10.43.135.43,КОЛУМБИЙСКИЙ АГАР С КОЛИСТИНОМ И НАЛИДИКСОВОЙ КИСЛОТОЙ ДЛЯ STAPHYLOCOCCUS /STREPTOCOCCUS SPP. ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.44,КСИЛОЗА-ЛИЗИН-ДЕОКСИХОЛАТНАЯ АГАРОВАЯ ДЛЯ ВЫДЕЛЕНИЯ ПАТОГЕННЫХ ЭНТЕРОБАКТЕРИЙ ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.45,МАННИТ-СОЛЕВОЙ АГАР ДЛЯ STAPHYLOCOCCUS SPP. ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.46,СОВА АГАР ДЛЯ STREPTOCOCCUS SPP. ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.47,"СОЛЕВОЙ АГАР ДЛЯ STAPHYLOCOCCUS SPP. ПИТАТЕЛЬНАЯ СРЕДА ИВД, БАЗОВАЯ"
01.02.10.43.135.48,ТРЕХСАХАРНЫЙ ЖЕЛЕЗИСТЫЙ АГАР ДЛЯ ДИФФЕНЦИАЦИИ ENTEROBACTERIACEAE ИВД
01.02.10.43.135.49,ТРИПТИЧЕСКИЙ СОЕВЫЙ АГАР ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.50,ХРОМОГЕННЫЙ АГАР ДЛЯ SALMONELLA SPP. ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.51,ХРОМОГЕННЫЙ АГАР ДЛЯ STAPHYLOCOCCUS AUREUS ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.52,ХРОМОГЕННЫЙ АГАР ДЛЯ ВЫЯВЛЕНИЯ ВАНКОМИЦИН-РЕЗИСТЕНТНЫХ ЭНТЕРОКОККОВ (VRE) ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.53,ХРОМОГЕННЫЙ АГАР ДЛЯ ВИДОВ VIBRIO ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.54,ЦИТРАТНЫЙ АГАР СИММОНСА ДЛЯ ENTEROBACTERIACAE ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.55,ШОКОЛАДНЫЙ АГАР БАЗОВЫЙ ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.56,ШОКОЛАДНЫЙ АГАР С ФАКТОРАМИ X/V ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.57,ЩЕЛОЧНОЙ АГАР ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.58,ПИТАТЕЛЬНАЯ СРЕДА АГАР ДЛЯ BRUCELLA SPP. ИВД
01.02.10.43.135.59,ПИТАТЕЛЬНЫЙ АГАР ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.60,АГАР САБУРО С ХЛОРАМФЕНИКОЛОМ ДЛЯ КУЛЬТИВИРОВАНИЯ ГРИБОВ ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.61,АГАР САБУРО С АКТИДИОНОМ/ХЛОРАМФЕНИКОЛОМ ДЛЯ КУЛЬТИВИРОВАНИЯ ГРИБОВ ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.62,АГАР МЮЛЛЕРА-ХИНТОНА ПИТАТЕЛЬНАЯ СРЕДА ДЛЯ ОПРЕДЕЛЕНИЯ ЧУВСТВИТЕЛЬНОСТИ К АНТИМИКРОБНЫМ ПРЕПАРАТАМ ИВД
01.02.10.43.135.63,"АГАР МЮЛЛЕРА-ХИНТОНА ПИТАТЕЛЬНАЯ СРЕДА ЧУВСТВИТЕЛЬНОСТЬ К АНТИМИКРОБННЫМ ПРЕПАРАТАМ ИВД, С ОВЕЧЬЕЙ КРОВЬЮ"
01.02.10.43.135.64,CCDA АГАР ДЛЯ CAMPYLOBACTER SPP. ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.65,BCYE АГАР ДЛЯ LEGIONELLA SPP. ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.66,CIN АГАР ДЛЯ YERSINIA SPP. ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.135.67,АГАР ДЛЯ ИДЕНТИФИКАЦИИ HAEMOPHILLUS SPP. ИВД
01.02.10.43.135.68,"АГАР ДЛЯ МЕТИЦИЛЛИН-РЕЗИСТЕНТНОГО STAPHYLOCOCCUS AUREUS ПИТАТЕЛЬНАЯ СРЕДА ИВД, СЕЛЕКТИВНЫЙ С АНТИМИКРОБНОЙ ДОБАВКОЙ"
01.02.10.43.135.69,АГАР С СУЛЬФИТОМ ВИСМУТА ДЛЯ SALMONELLA SPP. ПИТАТЕЛЬНАЯ СРЕДА ИВД
01.02.10.43.136,АДЕНОВИРУС АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН М (IGМ) ИВД
01.02.10.43.136.01,"АДЕНОВИРУС АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН М (IGМ) ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.136.02,"АДЕНОВИРУС АНТИГЕНЫ ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.136.03,"АДЕНОВИРУС АНТИГЕНЫ ИВД, НАБОР, РЕАКЦИЯ АГГЛЮТИНАЦИИ, ЭКСПРЕСС-АНАЛИЗ"
01.02.10.43.136.04,"АДЕНОВИРУС АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН G (IGG)/IGM ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.136.05,"АДЕНОВИРУС АНТИГЕНЫ ИВД, НАБОР, ИММУНОХРОМАТОГРАФИЧЕСКИЙ АНАЛИЗ, ЭКСПРЕСС-АНАЛИЗ"
01.02.10.43.136.06,"АДЕНОВИРУС АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН А (IGA) ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.136.07,"АДЕНОВИРУС АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН G (IGG) ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.136.10,"АДЕНОВИРУС АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН М (IGМ) ИВД, РЕАГЕНТ"
01.02.10.43.137,АДЕНОЗИНДЕЗАМИНАЗА ИВД
01.02.10.43.137.01,"АДЕНОЗИНДЕЗАМИНАЗА ИВД, НАБОР, СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.138,АДИПОНЕКТИН ИВД
01.02.10.43.138.01,"АДИПОНЕКТИН ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.139,АДРЕНАЛИН (ЭПИНЕФРИН) ИВД
01.02.10.43.139.01,"АДРЕНАЛИН (ЭПИНЕФРИН) ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.14,ПОСУДА ЛАБОРАТОРНАЯ И ПРИНАДЛЕЖНОСТИ
01.02.10.43.140,АДРЕНОКОРТИКОТРОПНЫЙ ГОРМОН (АКТГ) ИВД
01.02.10.43.140.01,"АДРЕНОКОРТИКОТРОПНЫЙ ГОРМОН (АКТГ) ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.140.02,"АДРЕНОКОРТИКОТРОПНЫЙ ГОРМОН (АКТГ) ИВД, НАБОР, РАДИОИММУННЫЙ АНАЛИЗ (РИА)"
01.02.10.43.140.03,"АДРЕНОКОРТИКОТРОПНЫЙ ГОРМОН (АКТГ) ИВД, КАЛИБРАТОР"
01.02.10.43.140.04,"АДРЕНОКОРТИКОТРОПНЫЙ ГОРМОН (АКТГ) ИВД, НАБОР, ИММУНОХЕМИЛЮМИНЕСЦЕНТНЫЙ АНАЛИЗ"
01.02.10.43.140.05,"АДРЕНОКОРТИКОТРОПНЫЙ ГОРМОН (АКТГ) ИВД, РЕАГЕНТ"
01.02.10.43.141,АЗИТРОМИЦИН ИВД
01.02.10.43.141.01,АЗИТРОМИЦИН ДИСКИ ДЛЯ ТЕСТИРОВАНИЯ НА ЧУВСТВИТЕЛЬНОСТЬ ИВД
01.02.10.43.142,АЗЛОЦИЛЛИН ИВД
01.02.10.43.142.01,АЗЛОЦИЛЛИН ДИСКИ ДЛЯ ТЕСТИРОВАНИЯ НА ЧУВСТВИТЕЛЬНОСТЬ ИВД
01.02.10.43.143,АЗТРЕОНАМ ИВД
01.02.10.43.143.01,АЗТРЕОНАМ ДИСКИ ДЛЯ ТЕСТИРОВАНИЯ НА ЧУВСТВИТЕЛЬНОСТЬ ИВД
01.02.10.43.143.02,АЗТРЕОНАМ МИНИМАЛЬНАЯ ИНГИБИРУЮЩАЯ КОНЦЕНТРАЦИЯ ИВД
01.02.10.43.144,АЗУР B РАСТВОР ИВД
01.02.10.43.145,АКРИДИНОВЫЙ ОРАНЖЕВЫЙ РАСТВОР ИВД
01.02.10.43.146,АКТИВАЦИЯ T-ЛИМФОЦИТОВ/СТИМУЛЯЦИЯ СЕКРЕЦИИ ИНТЕРФЕРОНА ИВД
01.02.10.43.146.01,"АКТИВАЦИЯ T-ЛИМФОЦИТОВ/СТИМУЛЯЦИЯ СЕКРЕЦИИ ИНТЕРФЕРОНА ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ"
01.02.10.43.146.02,"АКТИВАЦИЯ T-ЛИМФОЦИТОВ/СТИМУЛЯЦИЯ СЕКРЕЦИИ ИНТЕРФЕРОНА ИВД, РЕАГЕНТ"
01.02.10.43.147,АКТИВИРОВАННОЕ ВРЕМЯ СВЕРТЫВАНИЯ КРОВИ ИВД
01.02.10.43.147.01,"АКТИВИРОВАННОЕ ВРЕМЯ СВЕРТЫВАНИЯ КРОВИ ИВД, РЕАГЕНТ"
01.02.10.43.147.02,"АКТИВИРОВАННОЕ ВРЕМЯ СВЕРТЫВАНИЯ КРОВИ ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ"
01.02.10.43.148,АКТИВИРОВАННОЕ ЧАСТИЧНОЕ ТРОМБОПЛАСТИНОВОЕ ВРЕМЯ ИВД
01.02.10.43.148.01,"АКТИВИРОВАННОЕ ЧАСТИЧНОЕ ТРОМБОПЛАСТИНОВОЕ ВРЕМЯ ИВД, РЕАГЕНТ"
01.02.10.43.148.02,"АКТИВИРОВАННОЕ ЧАСТИЧНОЕ ТРОМБОПЛАСТИНОВОЕ ВРЕМЯ ИВД, НАБОР, АНАЛИЗ ОБРАЗОВАНИЯ СГУСТКА"
01.02.10.43.148.03,"АКТИВИРОВАННОЕ ЧАСТИЧНОЕ ТРОМБОПЛАСТИНОВОЕ ВРЕМЯ ИВД, РЕАГЕНТ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.148.04,"АКТИВИРОВАННОЕ ЧАСТИЧНОЕ ТРОМБОПЛАСТИНОВОЕ ВРЕМЯ ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ"
01.02.10.43.149,АКТИН ГЛАДКОМЫШЕЧНОЙ ТКАНИ ИВД
01.02.10.43.149.01,"АКТИН ГЛАДКОМЫШЕЧНОЙ ТКАНИ ИВД, АНТИТЕЛА"
01.02.10.43.15,ДИСКИ ПРОЧИЕ
01.02.10.43.150,АЛАНИНАМИНОТРАНСФЕРАЗА (АЛТ) ИВД
01.02.10.43.150.01,"АЛАНИНАМИНОТРАНСФЕРАЗА (АЛТ) ИВД, НАБОР, ФЕРМЕНТНЫЙ СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.150.02,"АЛАНИНАМИНОТРАНСФЕРАЗА (АЛТ) ИВД, НАБОР, ФЕРМЕНТНЫЙ СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.150.03,"АЛАНИНАМИНОТРАНСФЕРАЗА (АЛТ) ИВД, РЕАГЕНТ"
01.02.10.43.150.04,"АЛАНИНАМИНОТРАНСФЕРАЗА (АЛТ) ИВД, КАЛИБРАТОР"
01.02.10.43.150.05,"АЛАНИНАМИНОТРАНСФЕРАЗА (АЛТ) ИВД, НАБОР, СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.151,АЛЛЕРГЕН-СПЕЦИФИЧЕСКИЕ АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН ИВД
01.02.10.43.151.01,"АЛЛЕРГЕН-СПЕЦИФИЧЕСКИЕ АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН G (IGG) ИВД, НАБОР, ИММУНОХЕМИЛЮМИНЕСЦЕНТНЫЙ АНАЛИЗ"
01.02.10.43.151.02,"АЛЛЕРГЕН-СПЕЦИФИЧЕСКИЕ АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН Е (IGE) ИВД, КАЛИБРАТОР"
01.02.10.43.151.03,"АЛЛЕРГЕН-СПЕЦИФИЧЕСКИЕ АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН Е (IGE) ИВД, НАБОР, ИММУНОХЕМИЛЮМИНЕСЦЕНТНЫЙ АНАЛИЗ"
01.02.10.43.151.04,"АЛЛЕРГЕН-СПЕЦИФИЧЕСКИЕ АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН G (IGG) ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.151.05,"АЛЛЕРГЕН-СПЕЦИФИЧЕСКИЕ АНТИТЕЛА КЛАССА ИММУНОГЛОБУЛИН Е (IGE) ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.152,АЛЬБУМИН ИВД
01.02.10.43.152.01,"АЛЬБУМИН ИВД, РЕАГЕНТ"
01.02.10.43.152.02,"АЛЬБУМИН ИВД, НАБОР, СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.152.03,"АЛЬБУМИН ИВД, РЕАГЕНТ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.152.04,"АЛЬБУМИН ИВД, НАБОР, НЕФЕЛОМЕТРИЧЕСКИЙ/ТУРБИДИМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.152.05,"АЛЬБУМИН ИВД, АНТИТЕЛА"
01.02.10.43.152.06,"АЛЬБУМИН ИВД, КАЛИБРАТОР"
01.02.10.43.152.07,"АЛЬБУМИН ИВД, НАБОР, СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.153,АЛЬДОЛАЗА ИВД
01.02.10.43.153.01,"АЛЬДОЛАЗА ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ"
01.02.10.43.153.02,"АЛЬДОЛАЗА ИВД, КАЛИБРАТОР"
01.02.10.43.154,АЛЬДОСТЕРОН ИВД
01.02.10.43.154.01,"АЛЬДОСТЕРОН ИВД, НАБОР, РАДИОИММУННЫЙ АНАЛИЗ (РИА)"
01.02.10.43.154.02,"АЛЬДОСТЕРОН ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.154.03,"АЛЬДОСТЕРОН ИВД, РЕАГЕНТ"
01.02.10.43.155,АЛЬФА-1-АНТИТРИПСИН (ИНГИБИТОР ПРОТЕАЗЫ) ИВД
01.02.10.43.155.01,"АЛЬФА-1-АНТИТРИПСИН (ИНГИБИТОР ПРОТЕАЗЫ) ИВД, РЕАГЕНТ"
01.02.10.43.155.02,"АЛЬФА-1-АНТИТРИПСИН (ИНГИБИТОР ПРОТЕАЗЫ) ИВД, НАБОР, НЕФЕЛОМЕТРИЧЕСКИЙ/ТУРБИДИМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.155.03,"АЛЬФА-1-АНТИТРИПСИН (ИНГИБИТОР ПРОТЕАЗЫ) ИВД, РЕАГЕНТ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.155.04,"АЛЬФА-1-АНТИТРИПСИН (ИНГИБИТОР ПРОТЕАЗЫ) ИВД, НАБОР, НЕФЕЛОМЕТРИЧЕСКИЙ/ТУРБИДИМЕТРИЧЕСКИЙ АНАЛИЗ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.156,АЛЬФА-1-КИСЛЫЙ ГЛИКОПРОТЕИН (ОРОЗОМУКОИД) ИВД
01.02.10.43.156.01,"АЛЬФА-1-КИСЛЫЙ ГЛИКОПРОТЕИН (ОРОЗОМУКОИД) ИВД, РЕАГЕНТ"
01.02.10.43.156.02,"АЛЬФА-1-КИСЛЫЙ ГЛИКОПРОТЕИН (ОРОЗОМУКОИД) ИВД, НАБОР, НЕФЕЛОМЕТРИЧЕСКИЙ/ТУРБИДИМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.156.03,"АЛЬФА-1-КИСЛЫЙ ГЛИКОПРОТЕИН (ОРОЗОМУКОИД) ИВД, РЕАГЕНТ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.156.04,"АЛЬФА-1-КИСЛЫЙ ГЛИКОПРОТЕИН (ОРОЗОМУКОИД) ИВД, НАБОР, НЕФЕЛОМЕТРИЧЕСКИЙ/ТУРБИДИМЕТРИЧЕСКИЙ АНАЛИЗ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.157,АЛЬФА-1-МИКРОГЛОБУЛИН ИВД
01.02.10.43.157.01,"АЛЬФА-1-МИКРОГЛОБУЛИН ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ"
01.02.10.43.157.02,"АЛЬФА-1-МИКРОГЛОБУЛИН ИВД, РЕАГЕНТ"
01.02.10.43.158,АЛЬФА-2-АНТИПЛАЗМИН ИВД
01.02.10.43.158.01,"АЛЬФА-2-АНТИПЛАЗМИН ИВД, НАБОР, ХРОМОГЕННЫЙ АНАЛИЗ"
01.02.10.43.158.02,"АЛЬФА-2-АНТИПЛАЗМИН ИВД, РЕАГЕНТ"
01.02.10.43.159,АЛЬФА-2-МАКРОГЛОБУЛИН ИВД
01.02.10.43.159.01,"АЛЬФА-2-МАКРОГЛОБУЛИН ИВД, НАБОР, НЕФЕЛОМЕТРИЧЕСКИЙ/ТУРБИДИМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.16,ОБРАЗЦЫ КУЛЬТУР МИКРООРГАНИЗМОВ
01.02.10.43.160,АЛЬФА-ГИДРОКСИБУТИРАТДЕГИДРОГЕНАЗА ИВД
01.02.10.43.160.01,"АЛЬФА-ГИДРОКСИБУТИРАТДЕГИДРОГЕНАЗА ИВД, НАБОР, ФЕРМЕНТНЫЙ СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.160.02,"АЛЬФА-ГИДРОКСИБУТИРАТДЕГИДРОГЕНАЗА ИВД, РЕАГЕНТ"
01.02.10.43.161,АЛЬФА-ФЕТОПРОТЕИН (АФП) ИВД
01.02.10.43.161.01,"АЛЬФА-ФЕТОПРОТЕИН (АФП) ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ"
01.02.10.43.161.02,"АЛЬФА-ФЕТОПРОТЕИН (АФП) ИВД, КАЛИБРАТОР"
01.02.10.43.161.03,"АЛЬФА-ФЕТОПРОТЕИН (АФП) ИВД, РЕАГЕНТ"
01.02.10.43.161.04,"АЛЬФА-ФЕТОПРОТЕИН (АФП) ИВД, НАБОР, ИММУНОХЕМИЛЮМИНЕСЦЕНТНЫЙ АНАЛИЗ"
01.02.10.43.161.05,"АЛЬФА-ФЕТОПРОТЕИН (АФП) ИВД, НАБОР, РАДИОИММУННЫЙ АНАЛИЗ (РИА)"
01.02.10.43.161.06,"АЛЬФА-ФЕТОПРОТЕИН (АФП) ИВД, НАБОР, ИММУНОХРОМАТОГРАФИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.161.07,"АЛЬФА-ФЕТОПРОТЕИН (АФП) ИВД, АНТИТЕЛА"
01.02.10.43.161.08,"АЛЬФА-ФЕТОПРОТЕИН (АФП) ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.161.10,"АЛЬФА-ФЕТОПРОТЕИН (АФП) ИВД, НАБОР, ИММУНОФЛУОРЕСЦЕНТНЫЙ АНАЛИЗ"
01.02.10.43.161.11,"АЛЬФА-ФЕТОПРОТЕИН (АФП) ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.161.12,"АЛЬФА-ФЕТОПРОТЕИН (АФП) ИВД, КАЛИБРАТОР (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.161.13,"АЛЬФА-ФЕТОПРОТЕИН (АФП) ИВД, РЕАГЕНТ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.161.14,"АЛЬФА-ФЕТОПРОТЕИН (АФП) ИВД, НАБОР, ИММУНОХЕМИЛЮМИНЕСЦЕНТНЫЙ АНАЛИЗ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.162,АЛЬЦИАНОВЫЙ ЖЕЛТЫЙ ИВД
01.02.10.43.162.01,"АЛЬЦИАНОВЫЙ ЖЕЛТЫЙ КРАСИТЕЛЬ ИВД, НАБОР"
01.02.10.43.163,АЛЬЦИАНОВЫЙ СИНИЙ ИВД
01.02.10.43.163.01,"АЛЬЦИАНОВЫЙ СИНИЙ КРАСИТЕЛЬ ИВД, НАБОР"
01.02.10.43.163.02,АЛЬЦИАНОВЫЙ СИНИЙ РАСТВОР ИВД
01.02.10.43.163.03,"АЛЬЦИАНОВЫЙ СИНИЙ/РЕАКТИВ ШИФФА (РШ) КРАСИТЕЛЬ ИВД, НАБОР"
01.02.10.43.164,АМИКАЦИН ИВД
01.02.10.43.164.01,"АМИКАЦИН ТЕРАПЕВТИЧЕСКИЙ ЛЕКАРСТВЕННЫЙ МОНИТОРИНГ ИВД, РЕАГЕНТ"
01.02.10.43.164.02,АМИКАЦИН ДИСКИ ДЛЯ ТЕСТИРОВАНИЯ НА ЧУВСТВИТЕЛЬНОСТЬ ИВД
01.02.10.43.164.03,"АМИКАЦИН ТЕРАПЕВТИЧЕСКИЙ ЛЕКАРСТВЕННЫЙ МОНИТОРИНГ ИВД, НАБОР, ИММУНОФЕРМЕНТНЫЙ АНАЛИЗ (ИФА)"
01.02.10.43.164.04,"АМИКАЦИН ТЕРАПЕВТИЧЕСКИЙ ЛЕКАРСТВЕННЫЙ МОНИТОРИНГ ИВД, НАБОР, НЕФЕЛОМЕТРИЧЕСКИЙ/ТУРБИДИМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.165,АМИЛАЗА ИВД
01.02.10.43.165.01,"АМИЛАЗА ИЗОФЕРМЕНТЫ ИВД, НАБОР, ФЕРМЕНТНЫЙ СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.165.02,"АМИЛАЗА ИЗОФЕРМЕНТЫ ИВД, РЕАГЕНТ"
01.02.10.43.165.03,АМИЛАЗА РАСТВОР ИВД
01.02.10.43.166,АММИАК ИВД
01.02.10.43.166.01,"АММИАК ИВД, НАБОР, ФЕРМЕНТНЫЙ СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.166.02,"АММИАК ИВД, НАБОР, СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ"
01.02.10.43.166.03,"АММИАК ИВД, РЕАГЕНТ"
01.02.10.43.166.04,"АММИАК ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ"
01.02.10.43.166.05,"АММИАК ИВД, НАБОР, ФЕРМЕНТНЫЙ СПЕКТРОФОТОМЕТРИЧЕСКИЙ АНАЛИЗ (ОТКРЫТЫЕ СИСТЕМЫ)"
01.02.10.43.167,АМОКСАПИН ТЕРАПЕВТИЧЕСКИЙ ЛЕКАРСТВЕННЫЙ МОНИТОРИНГ ИВД
01.02.10.43.167.01,"АМОКСАПИН ТЕРАПЕВТИЧЕСКИЙ ЛЕКАРСТВЕННЫЙ МОНИТОРИНГ ИВД, КОНТРОЛЬНЫЙ МАТЕРИАЛ"
01.02.10.43.168,АМПИЦИЛЛИН ИВД
01.02.10.43.168.01,АМПИЦИЛЛИН/СУЛЬБАКТАМ ДИСКИ ДЛЯ ТЕСТИРОВАНИЯ НА ЧУВСТВИТЕЛЬНОСТЬ ИВД
01.02.10.43.168.02,АМПИЦИЛЛИН ДИСКИ ДЛЯ ТЕСТИРОВАНИЯ НА ЧУВСТВИТЕЛЬНОСТЬ ИВД
01.02.10.43.169,АМФЕТАМИНОВАЯ/МЕТАМФЕТАМИНОВАЯ ГРУППА ИВД
